LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,REASON_nan,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,JOB_nan,y
18700.0,118208.0,130216.0,14.0,0.0,0.0,190.95732454,0.0,17.0,40.748234633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18700.0,39821.0,60672.0,26.0,0.0,0.0,243.86876302,0.0,14.0,23.35928056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18800.0,110098.0,120662.0,0.0,0.0,0.0,122.16982106,1.0,21.0,39.322315408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18800.0,77025.0,103322.0,8.0,0.0,0.0,87.13372209799999,0.0,15.0,33.405896838000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18800.0,70102.0,99841.0,10.0,0.0,0.0,68.168572872,0.0,16.0,32.853794361999995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18800.0,67666.0,167619.0,14.0,0.0,0.0,135.95180823,1.0,11.0,47.590528653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18800.0,166737.0,199303.0,9.0,0.0,0.0,270.88268753,1.0,38.0,25.532128786999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18800.0,73396.0,137076.0,18.0,0.0,1.0,163.59204517,4.0,20.0,40.375372412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18800.0,96272.0,163250.0,2.0,0.0,0.0,204.49258593,1.0,19.0,37.868355391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18800.0,98582.0,122597.0,1.0,0.0,0.0,307.52479033,1.0,20.0,39.394168925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18800.0,7739.0,65181.0,0.0,0.0,0.0,315.23089754,0.0,6.0,37.983557776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18800.0,66562.0,90325.0,0.0,1.0,1.0,112.90326219,2.0,25.0,33.162271481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18800.0,63836.0,87000.0,8.0,2.0,1.0,110.56666667,2.0,33.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18800.0,102120.0,165302.0,,0.0,,274.11292609,,24.0,40.105029842,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18800.0,91731.0,125902.0,24.0,0.0,0.0,276.72742489999996,2.0,16.0,32.294304005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18800.0,22782.0,60590.0,8.0,0.0,0.0,198.87639548,0.0,13.0,30.329929986999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18800.0,88828.0,116683.0,6.0,0.0,0.0,141.84139798,1.0,20.0,21.679278339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,127269.0,203737.0,14.0,0.0,0.0,206.20003676,0.0,21.0,36.272858359000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,,49442.0,2.0,0.0,0.0,76.571848001,1.0,9.0,38.875986700000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18900.0,87081.0,115165.0,13.0,0.0,0.0,120.46218617,1.0,8.0,34.400376562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,83474.0,104133.0,4.0,0.0,0.0,109.98878490000001,1.0,24.0,38.864019539000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,34583.0,59247.0,15.0,0.0,0.0,89.340627109,0.0,17.0,39.990188361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,91784.0,117626.0,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,87657.0,117577.0,9.0,0.0,0.0,142.46649495,2.0,19.0,39.96618165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,154563.0,198790.0,7.0,0.0,0.0,,1.0,15.0,29.47261446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,51075.0,78045.0,2.0,1.0,5.0,74.09119603399999,1.0,15.0,42.198282202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18900.0,39727.0,68477.0,11.0,0.0,2.0,134.27984227,0.0,22.0,40.42119971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18900.0,17800.0,40798.0,6.0,2.0,0.0,167.46666667,2.0,16.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18900.0,68315.0,98175.0,14.0,0.0,0.0,161.33333333,0.0,28.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18900.0,127559.0,154545.0,,0.0,0.0,216.66951535,0.0,18.0,36.915878204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18900.0,55238.0,112776.0,16.0,0.0,0.0,251.54939236,0.0,19.0,25.769499901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,123206.0,205608.0,4.0,0.0,0.0,201.30237176,0.0,17.0,27.527502021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,,75252.0,,,,,,,42.919604974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18900.0,100416.0,161147.0,1.0,0.0,0.0,216.09704957,1.0,18.0,38.460499883000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18900.0,44605.0,65489.0,15.0,0.0,0.0,189.00845586,0.0,23.0,38.57108327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,69325.0,102438.0,,2.0,1.0,222.65227491,2.0,13.0,43.52409779600001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,61429.0,84990.0,8.0,3.0,1.0,166.17939921,2.0,64.0,40.436704805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18900.0,101289.0,127485.0,0.0,0.0,0.0,319.25081591,0.0,19.0,42.723232206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18900.0,52640.0,113391.0,16.0,0.0,0.0,257.52379662,0.0,19.0,27.792323705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900.0,103130.0,120119.0,7.0,0.0,0.0,292.75174269999997,1.0,19.0,30.681688914000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,64290.0,87837.0,2.0,0.0,0.0,309.00545799,3.0,15.0,42.168358483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18900.0,82537.0,117610.0,16.0,0.0,0.0,233.84853474,5.0,30.0,39.064892967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,52157.0,157459.0,19.0,0.0,0.0,248.72353316,0.0,28.0,21.92019846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,62356.0,92299.0,0.0,0.0,0.0,60.294143175,0.0,23.0,34.816959504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,7524.0,28639.0,,0.0,0.0,60.328252745,1.0,18.0,42.358461481999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19000.0,43479.0,78631.0,1.0,,1.0,301.40369147,1.0,10.0,38.253096875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19000.0,172108.0,195892.0,10.0,0.0,0.0,276.76334062,0.0,38.0,24.475689897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,130291.0,168187.0,3.0,0.0,0.0,140.68934288,0.0,20.0,24.788150206999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,167104.0,200184.0,9.0,0.0,0.0,256.64834362,0.0,38.0,23.668678491999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,22236.0,169461.0,7.0,0.0,0.0,296.08019369,0.0,27.0,27.640018057,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19000.0,75673.0,100335.0,8.0,0.0,0.0,93.15954490700001,0.0,16.0,33.518480526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,107199.0,132723.0,7.0,0.0,0.0,91.371931685,0.0,13.0,31.442611616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,57429.0,86250.0,5.0,,,175.5,,16.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,47400.0,80000.0,12.0,0.0,0.0,95.366666667,1.0,10.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19000.0,43074.0,75700.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,122000.0,158000.0,2.0,,1.0,374.03333333,,52.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,145800.0,190300.0,13.0,,,109.66666667,1.0,24.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,42000.0,64000.0,9.0,0.0,0.0,30.466666667,3.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19000.0,64758.0,119780.0,19.0,0.0,4.0,349.0,0.0,20.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000.0,46300.0,72000.0,5.0,1.0,1.0,215.03333333,6.0,24.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000.0,171106.0,200000.0,9.8,3.0,0.0,153.16666667,0.0,26.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19000.0,93050.0,118000.0,1.0,0.0,0.0,40.566666667,0.0,10.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19000.0,104176.0,165086.0,,0.0,,254.74248035,,24.0,39.613205573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19000.0,105200.0,130000.0,5.0,1.0,0.0,237.43333333,1.0,27.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19000.0,165988.0,217000.0,13.0,0.0,0.0,214.03333333,1.0,32.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,100670.0,122581.0,10.0,0.0,,81.252547416,0.0,27.0,41.863631054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19000.0,24658.0,47027.0,19.0,0.0,0.0,159.10522518,4.0,31.0,53.548195848999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19000.0,15100.0,23200.0,3.2,1.0,1.0,64.9,3.0,21.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19000.0,105729.0,172555.0,6.0,0.0,0.0,216.43903593,4.0,23.0,41.046748124000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,42488.0,65636.0,7.0,0.0,0.0,90.676444354,3.0,14.0,42.226716481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19100.0,51994.0,66467.0,7.0,0.0,0.0,100.18188768,3.0,15.0,41.155082612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19100.0,31442.0,57151.0,16.0,0.0,0.0,100.03263589,1.0,17.0,39.907041625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19100.0,105111.0,176829.0,6.0,0.0,0.0,211.40033751,4.0,24.0,41.413123846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19100.0,46406.0,64413.0,16.0,0.0,0.0,285.72525765,0.0,22.0,30.774536166999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19100.0,129111.0,197592.0,12.0,0.0,0.0,207.15517384,0.0,21.0,36.141777843,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19100.0,48730.0,115967.0,15.0,0.0,0.0,264.91508429,0.0,19.0,25.40820478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19100.0,58453.0,76731.0,15.0,1.0,0.0,203.14107643,1.0,21.0,36.228729628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19100.0,22094.0,61820.0,5.0,0.0,0.0,201.13547773,0.0,13.0,28.888876198000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19100.0,73217.0,93033.0,1.0,2.0,1.0,113.69456607,2.0,26.0,36.384163815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,68902.0,98737.0,1.0,0.0,0.0,166.81657408,4.0,19.0,33.035075976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19200.0,54483.0,81690.0,16.0,0.0,0.0,198.70251643,0.0,21.0,37.749426528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,62334.0,91300.0,8.0,0.0,1.0,92.333333333,4.0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19200.0,73339.0,95426.0,1.0,0.0,0.0,169.97974973,4.0,19.0,33.299295759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19200.0,101641.0,160839.0,,1.0,,260.83499293,,23.0,37.123604306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,83591.0,109772.0,4.0,0.0,0.0,101.49881202,1.0,25.0,37.077041528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19200.0,96401.0,115545.0,7.0,0.0,0.0,128.71451378,1.0,20.0,22.187289994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19200.0,153722.0,199812.0,13.0,,,121.94291622,0.0,24.0,29.802859083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19200.0,65206.0,13933.0,7.0,,,57.59183135,0.0,16.0,42.50243535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,62215.0,76573.0,18.0,0.0,0.0,199.87564576,1.0,21.0,36.02366277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,32417.0,97000.0,6.0,0.0,0.0,130.86666667,0.0,15.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,57728.0,96552.0,0.0,0.0,0.0,80.602363108,0.0,23.0,37.508103137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19200.0,24430.0,128837.0,9.0,0.0,0.0,355.79841245,1.0,10.0,41.147749222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19200.0,31307.0,60202.0,18.0,0.0,0.0,170.5812991,1.0,20.0,35.600544953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19300.0,109000.0,135000.0,3.0,0.0,0.0,98.433333333,13.0,14.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19300.0,83141.0,112096.0,15.0,0.0,0.0,255.78828901,5.0,31.0,35.514487999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300.0,84425.0,119351.0,15.0,0.0,0.0,238.66869708,4.0,31.0,38.298278157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300.0,50554.0,76140.0,9.0,2.0,0.0,78.276625282,3.0,27.0,36.026904369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300.0,53710.0,78082.0,5.0,,,114.14269623,0.0,7.0,36.991343492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19300.0,148542.0,195791.0,12.0,,,110.32763507,0.0,23.0,30.536610591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19300.0,73668.0,89061.0,0.0,2.0,1.0,113.45356121,2.0,25.0,33.498815377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19300.0,31950.0,53814.0,17.0,0.0,0.0,178.45963721,1.0,20.0,37.134712329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19300.0,27747.0,43740.0,7.0,1.0,0.0,167.65798082,1.0,16.0,35.086070551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19300.0,76807.0,103026.0,13.0,0.0,0.0,169.24875269,0.0,27.0,34.876358722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300.0,99714.0,126965.0,0.0,0.0,1.0,301.75357401,1.0,20.0,43.290941693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300.0,152000.0,182000.0,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19300.0,39926.0,101208.0,4.0,0.0,0.0,140.05163825,0.0,14.0,31.545694154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19300.0,33970.0,102792.0,6.0,0.0,0.0,145.02024526,0.0,14.0,31.874217469,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19300.0,98769.0,121140.0,0.0,0.0,1.0,313.92451539,0.0,20.0,43.085543048000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300.0,146465.0,192854.0,13.0,,,110.64880682,1.0,23.0,29.975576027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19300.0,91004.0,116827.0,6.0,0.0,0.0,163.28211809,1.0,20.0,20.206032584000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19300.0,51580.0,83518.0,13.0,0.0,0.0,89.525931995,0.0,9.0,7.1484132133000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19300.0,96454.0,157809.0,3.0,0.0,0.0,1168.2335609000002,0.0,0.0,40.206138263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19300.0,72752.0,106084.0,11.0,0.0,0.0,193.7070998,1.0,13.0,30.686105631999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19400.0,39928.0,106271.0,6.0,0.0,0.0,129.17827724,0.0,14.0,31.922154921999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19400.0,45036.0,78900.0,,,,,,,40.023967978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19400.0,63508.0,12414.0,5.0,,,64.407604619,1.0,16.0,40.570169156999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19400.0,167450.0,200902.0,9.0,0.0,0.0,264.69798241,1.0,37.0,25.630798735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19400.0,51360.0,76100.0,1.0,0.0,0.0,222.83211812,0.0,11.0,36.263336197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19400.0,39334.0,103578.0,6.0,0.0,0.0,127.53051609999999,0.0,15.0,31.367627185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19400.0,53000.0,82800.0,18.0,0.0,0.0,206.96666667,1.0,22.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19400.0,109812.0,172705.0,5.0,0.0,0.0,204.10541489,3.0,23.0,43.33840720600001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19400.0,110745.0,173474.0,6.0,0.0,0.0,217.40670533,4.0,23.0,42.220407153000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19400.0,86219.0,126904.0,0.0,0.0,0.0,,0.0,0.0,34.480849784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19400.0,178000.0,219300.0,12.0,0.0,0.0,214.36666667,0.0,26.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19400.0,52677.0,80424.0,9.0,2.0,0.0,65.847530367,2.0,28.0,34.950823101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19400.0,71515.0,100771.0,,1.0,1.0,223.17108437,2.0,13.0,40.705043705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19500.0,94543.0,127718.0,11.0,,,132.40785557,,24.0,30.85706709,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19500.0,100077.0,122352.0,3.0,0.0,0.0,58.861027463,0.0,9.0,38.121518334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19500.0,51333.0,77732.0,,,,,,,37.398316563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19500.0,92663.0,152627.0,3.0,0.0,0.0,106.71262790000002,0.0,16.0,35.367656803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19500.0,98718.0,122659.0,0.0,0.0,1.0,324.25708383,0.0,20.0,42.546020911999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500.0,88909.0,140092.0,13.0,0.0,0.0,163.56250439,1.0,25.0,33.005016664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500.0,9475.0,30000.0,0.0,1.0,0.0,33.466666667,2.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19500.0,105000.0,138375.0,12.0,0.0,2.0,219.13333333,0.0,25.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19500.0,50000.0,89100.0,7.0,2.0,1.0,86.23333333299999,4.0,25.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19500.0,47000.0,70000.0,15.0,0.0,0.0,220.16666667,5.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19500.0,8861.0,170687.0,23.0,0.0,0.0,76.78849547600001,2.0,20.0,31.584002863000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500.0,58474.0,89240.0,6.0,,,172.87214555,,15.0,38.823782794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19500.0,52080.0,89913.0,12.0,0.0,0.0,110.76030661,0.0,9.0,4.337283357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19500.0,58638.0,13930.0,4.0,,,69.005027135,0.0,16.0,42.50002486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19500.0,48835.0,72566.0,9.0,0.0,0.0,191.27539659,1.0,42.0,39.612425643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19500.0,10506.0,70945.0,,0.0,0.0,247.79199149,0.0,22.0,39.755605133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19500.0,100446.0,121516.0,0.0,0.0,0.0,306.11110407,1.0,20.0,43.021823381000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19600.0,64000.0,90000.0,9.0,0.0,0.0,195.8,2.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19600.0,117646.0,149975.0,4.0,0.0,0.0,114.21361486,1.0,12.0,31.222802648000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19600.0,94419.0,123705.0,19.0,,2.0,92.739380404,0.0,22.0,84.37903408300001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19600.0,55169.0,86203.0,18.0,0.0,0.0,223.60332921,1.0,22.0,33.755272795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19600.0,109500.0,136000.0,12.0,2.0,0.0,183.96666667,3.0,32.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19600.0,33284.0,61824.0,14.0,0.0,0.0,119.47307291,1.0,17.0,37.784523666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19600.0,53662.0,80055.0,6.0,,,99.085542373,0.0,8.0,37.518297806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19600.0,49984.0,84519.0,12.0,0.0,0.0,92.811333225,0.0,10.0,7.6140654223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19600.0,85984.0,112721.0,18.0,0.0,0.0,239.13779406,4.0,31.0,36.031180289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19600.0,128876.0,162994.0,2.0,,1.0,382.31221703,,52.0,36.06796344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19700.0,33529.0,61209.0,17.0,0.0,0.0,112.15874119,0.0,18.0,40.725296117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19700.0,49793.0,113200.0,16.0,0.0,0.0,251.10419791,0.0,19.0,25.033745755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19700.0,62351.0,84624.0,0.0,1.0,0.0,88.126516775,1.0,22.0,54.241334736999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19700.0,93040.0,113362.0,6.0,0.0,0.0,135.81385685,3.0,21.0,19.704394465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19700.0,32989.0,75950.0,9.0,0.0,0.0,283.1,0.0,19.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19700.0,23921.0,134867.0,9.0,0.0,0.0,374.1271833,0.0,10.0,38.865655196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19700.0,60999.0,89841.0,0.0,0.0,0.0,82.10388100600001,0.0,22.0,36.279990349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19700.0,5700.0,24457.0,,0.0,0.0,60.156329912,1.0,19.0,41.363878281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19700.0,105135.0,147353.0,11.0,0.0,2.0,225.69612759,0.0,24.0,43.009650533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19700.0,70709.0,97394.0,0.0,0.0,0.0,94.86046638299999,0.0,17.0,25.556707636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19700.0,139534.0,172125.0,0.0,0.0,0.0,101.94351853,6.0,17.0,32.761083981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19700.0,19349.0,133226.0,9.0,0.0,0.0,342.31635733,1.0,9.0,40.147908351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19800.0,73557.0,95770.0,0.0,0.0,0.0,70.029159184,0.0,17.0,25.596617373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19800.0,56745.0,83146.0,11.0,0.0,0.0,85.25361922100001,0.0,10.0,7.862193631699999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19800.0,51454.0,68073.0,1.0,0.0,0.0,130.97479082,0.0,17.0,32.304944123,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19800.0,47488.0,77916.0,,,,,,,37.308246697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19800.0,99137.0,121781.0,4.0,0.0,1.0,302.1278732,1.0,20.0,39.510628341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19800.0,13830.0,85587.0,20.0,0.0,0.0,229.51829511,3.0,40.0,35.311065856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
